Token	POS-Tag	OOV	Id	Index	__next__	Granularidade	Documento
durante	ADP	0	10	38	1244	0	Quinze voluntários da ONG francesa ' Ação Contra a Fome ( ACF ) ' foram assassinados no nordeste do Sri Lanka , informou hoje um porta-voz da organização . Os crimes aconteceram na cidade de Muttur , que durante as últimas duas semanas vive graves conflitos entre as tropas do Exército do Sri Lanka e a guerrilha dos Tigres de Libertação da Pátria Tâmil ( LTTE ) . Ainda não se sabe quem cometeu os assassinatos dos funcionários da organização francesa . O violento conflito começou em 26 de julho , quando as tropas aéreas do governo O governo diz estar comprometido com a trégua , mas a situação política com os rebeldes , que lutam pela independência do norte e do leste do país , permanece em um impasse .
as	DET	0	10	39	1245	0	Quinze voluntários da ONG francesa ' Ação Contra a Fome ( ACF ) ' foram assassinados no nordeste do Sri Lanka , informou hoje um porta-voz da organização . Os crimes aconteceram na cidade de Muttur , que durante as últimas duas semanas vive graves conflitos entre as tropas do Exército do Sri Lanka e a guerrilha dos Tigres de Libertação da Pátria Tâmil ( LTTE ) . Ainda não se sabe quem cometeu os assassinatos dos funcionários da organização francesa . O violento conflito começou em 26 de julho , quando as tropas aéreas do governo O governo diz estar comprometido com a trégua , mas a situação política com os rebeldes , que lutam pela independência do norte e do leste do país , permanece em um impasse .
últimas	ADJ	0	10	40	1246	0	Quinze voluntários da ONG francesa ' Ação Contra a Fome ( ACF ) ' foram assassinados no nordeste do Sri Lanka , informou hoje um porta-voz da organização . Os crimes aconteceram na cidade de Muttur , que durante as últimas duas semanas vive graves conflitos entre as tropas do Exército do Sri Lanka e a guerrilha dos Tigres de Libertação da Pátria Tâmil ( LTTE ) . Ainda não se sabe quem cometeu os assassinatos dos funcionários da organização francesa . O violento conflito começou em 26 de julho , quando as tropas aéreas do governo O governo diz estar comprometido com a trégua , mas a situação política com os rebeldes , que lutam pela independência do norte e do leste do país , permanece em um impasse .
duas	NUM	0	10	41	1247	0	Quinze voluntários da ONG francesa ' Ação Contra a Fome ( ACF ) ' foram assassinados no nordeste do Sri Lanka , informou hoje um porta-voz da organização . Os crimes aconteceram na cidade de Muttur , que durante as últimas duas semanas vive graves conflitos entre as tropas do Exército do Sri Lanka e a guerrilha dos Tigres de Libertação da Pátria Tâmil ( LTTE ) . Ainda não se sabe quem cometeu os assassinatos dos funcionários da organização francesa . O violento conflito começou em 26 de julho , quando as tropas aéreas do governo O governo diz estar comprometido com a trégua , mas a situação política com os rebeldes , que lutam pela independência do norte e do leste do país , permanece em um impasse .
semanas	NOUN	0	10	42	1248	0	Quinze voluntários da ONG francesa ' Ação Contra a Fome ( ACF ) ' foram assassinados no nordeste do Sri Lanka , informou hoje um porta-voz da organização . Os crimes aconteceram na cidade de Muttur , que durante as últimas duas semanas vive graves conflitos entre as tropas do Exército do Sri Lanka e a guerrilha dos Tigres de Libertação da Pátria Tâmil ( LTTE ) . Ainda não se sabe quem cometeu os assassinatos dos funcionários da organização francesa . O violento conflito começou em 26 de julho , quando as tropas aéreas do governo O governo diz estar comprometido com a trégua , mas a situação política com os rebeldes , que lutam pela independência do norte e do leste do país , permanece em um impasse .
vive	VERB	0	10	43	1249	0	Quinze voluntários da ONG francesa ' Ação Contra a Fome ( ACF ) ' foram assassinados no nordeste do Sri Lanka , informou hoje um porta-voz da organização . Os crimes aconteceram na cidade de Muttur , que durante as últimas duas semanas vive graves conflitos entre as tropas do Exército do Sri Lanka e a guerrilha dos Tigres de Libertação da Pátria Tâmil ( LTTE ) . Ainda não se sabe quem cometeu os assassinatos dos funcionários da organização francesa . O violento conflito começou em 26 de julho , quando as tropas aéreas do governo O governo diz estar comprometido com a trégua , mas a situação política com os rebeldes , que lutam pela independência do norte e do leste do país , permanece em um impasse .
graves	ADJ	0	10	44	1250	0	Quinze voluntários da ONG francesa ' Ação Contra a Fome ( ACF ) ' foram assassinados no nordeste do Sri Lanka , informou hoje um porta-voz da organização . Os crimes aconteceram na cidade de Muttur , que durante as últimas duas semanas vive graves conflitos entre as tropas do Exército do Sri Lanka e a guerrilha dos Tigres de Libertação da Pátria Tâmil ( LTTE ) . Ainda não se sabe quem cometeu os assassinatos dos funcionários da organização francesa . O violento conflito começou em 26 de julho , quando as tropas aéreas do governo O governo diz estar comprometido com a trégua , mas a situação política com os rebeldes , que lutam pela independência do norte e do leste do país , permanece em um impasse .
conflitos	NOUN	0	10	45	1251	0	Quinze voluntários da ONG francesa ' Ação Contra a Fome ( ACF ) ' foram assassinados no nordeste do Sri Lanka , informou hoje um porta-voz da organização . Os crimes aconteceram na cidade de Muttur , que durante as últimas duas semanas vive graves conflitos entre as tropas do Exército do Sri Lanka e a guerrilha dos Tigres de Libertação da Pátria Tâmil ( LTTE ) . Ainda não se sabe quem cometeu os assassinatos dos funcionários da organização francesa . O violento conflito começou em 26 de julho , quando as tropas aéreas do governo O governo diz estar comprometido com a trégua , mas a situação política com os rebeldes , que lutam pela independência do norte e do leste do país , permanece em um impasse .
entre	ADP	0	10	46	1252	0	Quinze voluntários da ONG francesa ' Ação Contra a Fome ( ACF ) ' foram assassinados no nordeste do Sri Lanka , informou hoje um porta-voz da organização . Os crimes aconteceram na cidade de Muttur , que durante as últimas duas semanas vive graves conflitos entre as tropas do Exército do Sri Lanka e a guerrilha dos Tigres de Libertação da Pátria Tâmil ( LTTE ) . Ainda não se sabe quem cometeu os assassinatos dos funcionários da organização francesa . O violento conflito começou em 26 de julho , quando as tropas aéreas do governo O governo diz estar comprometido com a trégua , mas a situação política com os rebeldes , que lutam pela independência do norte e do leste do país , permanece em um impasse .
as	DET	0	10	47	1253	0	Quinze voluntários da ONG francesa ' Ação Contra a Fome ( ACF ) ' foram assassinados no nordeste do Sri Lanka , informou hoje um porta-voz da organização . Os crimes aconteceram na cidade de Muttur , que durante as últimas duas semanas vive graves conflitos entre as tropas do Exército do Sri Lanka e a guerrilha dos Tigres de Libertação da Pátria Tâmil ( LTTE ) . Ainda não se sabe quem cometeu os assassinatos dos funcionários da organização francesa . O violento conflito começou em 26 de julho , quando as tropas aéreas do governo O governo diz estar comprometido com a trégua , mas a situação política com os rebeldes , que lutam pela independência do norte e do leste do país , permanece em um impasse .
tropas	NOUN	0	10	48	1254	0	Quinze voluntários da ONG francesa ' Ação Contra a Fome ( ACF ) ' foram assassinados no nordeste do Sri Lanka , informou hoje um porta-voz da organização . Os crimes aconteceram na cidade de Muttur , que durante as últimas duas semanas vive graves conflitos entre as tropas do Exército do Sri Lanka e a guerrilha dos Tigres de Libertação da Pátria Tâmil ( LTTE ) . Ainda não se sabe quem cometeu os assassinatos dos funcionários da organização francesa . O violento conflito começou em 26 de julho , quando as tropas aéreas do governo O governo diz estar comprometido com a trégua , mas a situação política com os rebeldes , que lutam pela independência do norte e do leste do país , permanece em um impasse .
do	ADP	0	10	49	1255	0	Quinze voluntários da ONG francesa ' Ação Contra a Fome ( ACF ) ' foram assassinados no nordeste do Sri Lanka , informou hoje um porta-voz da organização . Os crimes aconteceram na cidade de Muttur , que durante as últimas duas semanas vive graves conflitos entre as tropas do Exército do Sri Lanka e a guerrilha dos Tigres de Libertação da Pátria Tâmil ( LTTE ) . Ainda não se sabe quem cometeu os assassinatos dos funcionários da organização francesa . O violento conflito começou em 26 de julho , quando as tropas aéreas do governo O governo diz estar comprometido com a trégua , mas a situação política com os rebeldes , que lutam pela independência do norte e do leste do país , permanece em um impasse .
Exército	PROPN	0	10	50	1256	0	Quinze voluntários da ONG francesa ' Ação Contra a Fome ( ACF ) ' foram assassinados no nordeste do Sri Lanka , informou hoje um porta-voz da organização . Os crimes aconteceram na cidade de Muttur , que durante as últimas duas semanas vive graves conflitos entre as tropas do Exército do Sri Lanka e a guerrilha dos Tigres de Libertação da Pátria Tâmil ( LTTE ) . Ainda não se sabe quem cometeu os assassinatos dos funcionários da organização francesa . O violento conflito começou em 26 de julho , quando as tropas aéreas do governo O governo diz estar comprometido com a trégua , mas a situação política com os rebeldes , que lutam pela independência do norte e do leste do país , permanece em um impasse .
do	ADP	0	10	51	1257	0	Quinze voluntários da ONG francesa ' Ação Contra a Fome ( ACF ) ' foram assassinados no nordeste do Sri Lanka , informou hoje um porta-voz da organização . Os crimes aconteceram na cidade de Muttur , que durante as últimas duas semanas vive graves conflitos entre as tropas do Exército do Sri Lanka e a guerrilha dos Tigres de Libertação da Pátria Tâmil ( LTTE ) . Ainda não se sabe quem cometeu os assassinatos dos funcionários da organização francesa . O violento conflito começou em 26 de julho , quando as tropas aéreas do governo O governo diz estar comprometido com a trégua , mas a situação política com os rebeldes , que lutam pela independência do norte e do leste do país , permanece em um impasse .
Sri	PROPN	0	10	52	1258	0	Quinze voluntários da ONG francesa ' Ação Contra a Fome ( ACF ) ' foram assassinados no nordeste do Sri Lanka , informou hoje um porta-voz da organização . Os crimes aconteceram na cidade de Muttur , que durante as últimas duas semanas vive graves conflitos entre as tropas do Exército do Sri Lanka e a guerrilha dos Tigres de Libertação da Pátria Tâmil ( LTTE ) . Ainda não se sabe quem cometeu os assassinatos dos funcionários da organização francesa . O violento conflito começou em 26 de julho , quando as tropas aéreas do governo O governo diz estar comprometido com a trégua , mas a situação política com os rebeldes , que lutam pela independência do norte e do leste do país , permanece em um impasse .
Lanka	PROPN	1	10	53	1259	0	Quinze voluntários da ONG francesa ' Ação Contra a Fome ( ACF ) ' foram assassinados no nordeste do Sri Lanka , informou hoje um porta-voz da organização . Os crimes aconteceram na cidade de Muttur , que durante as últimas duas semanas vive graves conflitos entre as tropas do Exército do Sri Lanka e a guerrilha dos Tigres de Libertação da Pátria Tâmil ( LTTE ) . Ainda não se sabe quem cometeu os assassinatos dos funcionários da organização francesa . O violento conflito começou em 26 de julho , quando as tropas aéreas do governo O governo diz estar comprometido com a trégua , mas a situação política com os rebeldes , que lutam pela independência do norte e do leste do país , permanece em um impasse .
e	CCONJ	0	10	54	1260	0	Quinze voluntários da ONG francesa ' Ação Contra a Fome ( ACF ) ' foram assassinados no nordeste do Sri Lanka , informou hoje um porta-voz da organização . Os crimes aconteceram na cidade de Muttur , que durante as últimas duas semanas vive graves conflitos entre as tropas do Exército do Sri Lanka e a guerrilha dos Tigres de Libertação da Pátria Tâmil ( LTTE ) . Ainda não se sabe quem cometeu os assassinatos dos funcionários da organização francesa . O violento conflito começou em 26 de julho , quando as tropas aéreas do governo O governo diz estar comprometido com a trégua , mas a situação política com os rebeldes , que lutam pela independência do norte e do leste do país , permanece em um impasse .
